Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status
SC10721,2025-04-29,Delhi,Delhi,127.8,701.37,Bike,Furniture,Clear,657.45,6,2.0,On-Time
SC10722,2025-10-16,Mumbai,Chennai,354.5,180.09,Van,Pharma,Clear,834.71,3,2.0,On-Time
SC10723,2025-03-06,Chennai,Chennai,410.8,545.03,Heavy Truck,Apparel,Rain,4333.87,2,5.0,Delayed
SC10724,2025-05-26,Delhi,Mumbai,210.7,204.87,Mini Truck,Furniture,Rain,587.48,1,3.0,Delayed
SC10725,2025-08-12,Bengaluru,Bengaluru,256.6,818.61,Mini Truck,Pharma,Clear,5515.48,7,2.0,On-Time
SC10726,2025-08-27,Delhi,Hyderabad,74.1,895.11,Van,Pharma,Clear,4488.01,7,2.0,On-Time
SC10727,2025-06-26,Mumbai,Delhi,246.1,492.81,Van,Pharma,Rain,2112.63,4,4.0,On-Time
SC10728,2025-09-24,Bengaluru,Bengaluru,773.4,335.02,Bike,Apparel,Clear,2273.19,4,5.0,Delayed
SC10729,2025-12-07,Mumbai,Delhi,,,Heavy Truck,Apparel,,,1,5.0,Delayed
SC10730,2025-10-09,Bengaluru,Chennai,,,Bike,Apparel,,,4,3.0,On-Time
SC10731,2025-03-04,Hyderabad,Mumbai,458.8,255.44,VAN,Groceries,Clear,4733.29,2,2.0,On-Time
SC10732,2025-08-05,Chennai,Mumbai,728.1,621.7,Bike,Apparel,Clear,5852.21,7,5.0,On-Time
SC10733,2025-12-08,Chennai,Hyderabad,9.9,507.17,Mini Truck,Apparel,Fog,3569.45,5,3.0,On-Time
SC10734,2025-11-11,Mumbai,Mumbai,649.5,896.87,Mini Truck,Apparel,Rain,2759.32,1,6.0,Delayed
SC10735,2025-10-10,Chennai,Chennai,759.0,376.77,Bike,Furniture,Clear,1453.23,7,5.0,On-Time
SC10736,2025-06-26,Mumbai,Hyderabad,77.6,659.32,Heavy Truck,Apparel,Clear,3972.59,3,1.0,On-Time
SC10737,2025-04-08,Mumbai,Bengaluru,133.4,465.11,Bike,Groceries,Rain,4160.62,7,2.0,On-Time
SC10738,2025-04-15,Mumbai,Mumbai,768.8,487.19,Bike,Pharma,Clear,4158.37,1,5.0,Delayed
SC10739,2025-04-09,Chennai,Hyderabad,432.3,254.75,Heavy Truck,Furniture,Clear,307.86,2,4.0,Delayed
SC10740,2025-11-07,Mumbai,Chennai,16.3,432.48,Heavy Truck,Electronics,Rain,5409.86,6,4.0,On-Time
SC10741,2025-01-06,Chennai,Delhi,209.8,447.51,Heavy Truck,Apparel,Fog,2127.92,3,4.0,Delayed
SC10742,2025-07-16,Mumbai,Delhi,362.7,671.46,Mini Truck,Pharma,Clear,4503.37,5,4.0,On-Time
SC10743,2025-12-17,Delhi,Chennai,555.9,893.64,Bike,Pharma,Rain,4594.87,4,5.0,Delayed
SC10744,2025-05-13,Mumbai,Chennai,587.9,313.19,Van,Furniture,Clear,3955.75,1,3.0,Delayed
SC10745,2025-12-24,Bengaluru,Delhi,796.4,40.57,Heavy Truck,Electronics,Clear,2459.97,3,7.0,Delayed
SC10746,2025-09-16,Mumbai,Hyderabad,233.6,471.73,Heavy Truck,Groceries,Clear,3709.05,1,2.0,Delayed
SC10747,2025-01-23,Hyderabad,Delhi,432.9,517.47,Bike,Pharma,Rain,385.16,5,5.0,On-Time
SC10748,2025-02-22,Mumbai,Chennai,429.0,160.43,Van,Pharma,Rain,4607.09,1,4.0,Delayed
SC10749,2025-06-14,Bengaluru,Mumbai,327.5,722.56,Bike,Pharma,Rain,732.59,7,5.0,On-Time
SC10750,2025-07-21,Bengaluru,Bengaluru,139.5,935.69,Bike,Pharma,Clear,2470.99,7,3.0,On-Time
SC10751,2025-03-24,Chennai,Mumbai,782.1,898.51,Heavy Truck,Furniture,Clear,756.17,3,7.0,Delayed
SC10752,2025-05-25,Delhi,Mumbai,683.4,187.65,Heavy Truck,Electronics,Clear,5046.89,2,5.0,Delayed
SC10753,2025-03-26,Mumbai,Chennai,401.2,831.66,Mini Truck,Pharma,Clear,3369.27,6,5.0,On-Time
SC10754,2025-03-19,Chennai,Delhi,484.6,669.42,Van,Groceries,Clear,4192.09,3,4.0,Delayed
SC10755,2025-01-01,Delhi,Hyderabad,185.7,431.43,Van,Groceries,Storm,4143.11,1,5.0,Delayed
SC10756,2025-02-20,Mumbai,Mumbai,437.3,513.81,Heavy Truck,Apparel,Rain,5073.4,5,4.0,On-Time
SC10757,2025-06-22,Hyderabad,Delhi,557.5,807.2,Heavy Truck,Pharma,Clear,925.53,7,5.0,On-Time
SC10758,2025-07-24,Mumbai,Hyderabad,414.6,456.39,Heavy Truck,Pharma,Clear,4009.41,4,4.0,On-Time
SC10759,2025-09-17,Bengaluru,Mumbai,792.3,354.86,Van,Pharma,Clear,3514.53,4,5.0,Delayed
SC10760,2025-10-15,Bengaluru,Hyderabad,491.0,468.84,Mini Truck,Pharma,Rain,330.75,5,6.0,Delayed
SC10761,2025-02-03,Hyderabad,Delhi,299.9,550.38,Van,Pharma,Rain,1328.32,1,4.0,Delayed
SC10762,2025-12-14,Chennai,Bengaluru,618.9,180.03,Heavy Truck,Groceries,Rain,1715.29,6,7.0,Delayed
SC10763,2025-04-05,Delhi,Delhi,140.5,855.91,Heavy Truck,Electronics,Clear,574.45,5,4.0,On-Time
SC10764,2025-03-13,Mumbai,Chennai,,,Mini Truck,Electronics,,,1,3.0,Delayed
SC10765,2025-02-08,Bengaluru,Hyderabad,280.8,601.79,Bike,Apparel,Storm,309.13,3,6.0,Delayed
SC10766,2025-06-03,Chennai,Bengaluru,348.3,94.97,Bike,Groceries,Storm,3386.12,6,6.0,On-Time
SC10767,2025-09-07,Hyderabad,Hyderabad,626.5,574.16,Van,Pharma,Clear,1387.28,2,5.0,Delayed
SC10768,2025-06-11,Bengaluru,Hyderabad,389.9,115.35,Bike,Electronics,Clear,1828.97,1,2.0,Delayed
SC10769,2025-04-28,Hyderabad,Mumbai,636.2,75.22,Bike,Furniture,Clear,5476.26,4,4.0,On-Time
SC10770,2025-09-16,Mumbai,Chennai,463.3,501.18,Van,Furniture,Fog,3091.48,4,5.0,Delayed
SC10771,2025-11-02,Delhi,Hyderabad,276.9,382.94,Heavy Truck,Furniture,Rain,1723.73,7,3.0,On-Time
SC10772,2025-09-25,Bengaluru,Delhi,648.9,559.58,Bike,Pharma,Rain,3651.0,6,6.0,On-Time
SC10773,2025-02-23,Bengaluru,Delhi,194.4,85.22,Heavy Truck,Pharma,Clear,1329.78,2,3.0,Delayed
SC10774,2025-08-24,Mumbai,Mumbai,,,Van,Apparel,,,1,3.0,Delayed
SC10775,2025-08-10,Chennai,Chennai,406.1,166.46,Heavy Truck,Apparel,Clear,272.3,2,3.0,Delayed
SC10776,2025-09-08,Delhi,Chennai,212.4,937.75,Heavy Truck,Apparel,Fog,5716.44,7,5.0,On-Time
SC10777,2025-11-09,Bengaluru,Delhi,12.2,533.31,Van,Furniture,Clear,4388.97,3,1.0,On-Time
SC10778,2025-04-22,Delhi,Bengaluru,520.4,653.22,Heavy Truck,Pharma,Rain,4829.7,2,5.0,Delayed
SC10779,2025-09-12,Bengaluru,Mumbai,411.3,309.48,Bike,Furniture,Clear,5888.37,3,4.0,Delayed
SC10780,2025-10-30,Delhi,Mumbai,359.2,90.45,Bike,Apparel,Fog,5600.03,4,4.0,On-Time
SC10781,2025-07-26,Hyderabad,Delhi,773.7,927.09,Bike,Pharma,Rain,4460.94,3,7.0,Delayed
SC10782,2025-08-17,Bengaluru,Delhi,459.1,272.3,Bike,Groceries,Clear,4209.82,1,4.0,Delayed
SC10783,2025-12-07,Delhi,Bengaluru,691.4,402.91,Heavy Truck,Electronics,Fog,2120.57,6,7.0,Delayed
SC10784,2025-03-07,Chennai,Bengaluru,115.9,617.55,Bike,Electronics,Clear,758.5,6,2.0,On-Time
SC10785,2025-03-16,Hyderabad,Chennai,457.5,23.95,Heavy Truck,Apparel,Clear,3506.28,1,3.0,Delayed
SC10786,2025-04-13,Hyderabad,Mumbai,695.0,769.84,Mini Truck,Furniture,Clear,3521.08,1,5.0,Delayed
SC10787,2025-07-11,Chennai,Mumbai,7029.0,509.98,Heavy Truck,Groceries,Fog,114411.8,1,7.0,Delayed
SC10788,2025-09-09,Delhi,Delhi,575.8,264.67,Bike,Pharma,Fog,2739.04,5,6.0,Delayed
SC10789,2025-08-14,Mumbai,Chennai,300.8,59.0,Mini Truck,Furniture,Clear,4191.22,7,4.0,On-Time
SC10790,2025-10-21,Chennai,Mumbai,78.5,154.79,Van,Apparel,Rain,3513.58,3,3.0,On-Time
SC10791,2025-11-02,Delhi,Chennai,369.0,850.33,Heavy Truck,Furniture,Rain,1184.05,1,5.0,Delayed
SC10792,2025-04-08,Chennai,Chennai,318.6,651.88,Bike,Apparel,Rain,3613.58,6,5.0,On-Time
SC10793,2025-12-04,Chennai,Delhi,694.3,237.78,Bike,Electronics,Clear,3309.68,2,6.0,Delayed
SC10794,2025-10-13,Bengaluru,Chennai,199.0,62.79,Bike,Electronics,Clear,3039.35,2,2.0,On-Time
SC10795,2025-12-01,Delhi,Bengaluru,773.6,656.24,Van,Furniture,Rain,3153.52,5,6.0,Delayed
SC10796,2025-12-13,Mumbai,Bengaluru,766.7,544.0,Mini Truck,Groceries,Clear,1109.33,3,5.0,Delayed
SC10797,2025-11-04,Bengaluru,Hyderabad,201.9,384.59,Mini Truck,Pharma,Clear,2861.34,3,2.0,On-Time
SC10798,2025-09-06,Chennai,Delhi,281.7,345.75,Bike,Apparel,Rain,3693.07,7,4.0,On-Time
SC10799,2025-06-15,Chennai,Hyderabad,717.0,206.37,Heavy Truck,Pharma,Clear,3013.28,3,5.0,Delayed
SC10800,2025-12-01,Chennai,Bengaluru,773.5,636.3,Bike,Electronics,Storm,3008.81,6,9.0,Delayed
SC10801,2025-01-30,Delhi,Hyderabad,357.5,922.15,Bike,Groceries,Clear,603.48,6,5.0,On-Time
SC10802,2025-09-04,Delhi,Delhi,260.2,167.34,Heavy Truck,Groceries,Storm,1266.03,7,5.0,On-Time
SC10803,2025-04-16,Bengaluru,Delhi,423.2,567.46,Bike,Pharma,Clear,2027.69,5,4.0,On-Time
SC10804,2025-02-20,Mumbai,Chennai,551.8,403.26,Van,Electronics,Clear,2603.18,3,5.0,Delayed
SC10805,2025-03-22,Bengaluru,Mumbai,222.4,424.63,Bike,Pharma,Clear,3624.53,3,2.0,On-Time
SC10806,2025-05-13,Hyderabad,Chennai,590.5,241.81,Van,Furniture,Rain,5200.57,1,5.0,Delayed
SC10807,2025-10-12,Chennai,Delhi,46.1,783.97,Bike,Groceries,Rain,1081.11,3,3.0,On-Time
SC10808,2025-05-18,Chennai,Bengaluru,,,Mini Truck,Groceries,,,6,1.0,On-Time
SC10809,2025-07-03,Chennai,Bengaluru,312.1,516.46,Heavy Truck,Furniture,Clear,2778.04,1,4.0,Delayed
SC10810,2025-11-26,Bengaluru,Chennai,286.0,289.87,Mini Truck,Electronics,Rain,2677.8,1,3.0,Delayed
SC10811,2025-09-30,Bengaluru,Delhi,255.9,173.13,Bike,Groceries,Clear,3378.62,3,3.0,On-Time
SC10812,2025-12-06,Chennai,Bengaluru,395.4,82.07,Bike,Apparel,Rain,5024.35,2,4.0,Delayed
SC10813,2025-03-10,Bengaluru,Delhi,260.0,678.56,Van,Apparel,Clear,4843.81,4,3.0,On-Time
SC10814,2025-02-03,Delhi,Bengaluru,157.8,186.82,Bike,Electronics,Rain,735.25,6,3.0,On-Time
SC10815,2025-09-19,Delhi,Delhi,251.0,655.73,Bike,Furniture,Rain,5613.87,2,3.0,Delayed
SC10816,2025-02-22,Bengaluru,Hyderabad,780.0,371.16,Bike,Pharma,Storm,795.92,3,7.0,Delayed
SC10817,2025-07-24,Chennai,Delhi,331.8,395.28,Mini Truck,Electronics,Rain,3862.24,3,5.0,Delayed
SC10818,2025-05-06,Bengaluru,Delhi,358.5,445.98,Van,Pharma,Clear,4083.58,2,2.0,On-Time
SC10819,2025-08-23,Bengaluru,Chennai,463.4,349.64,Mini Truck,Electronics,Clear,4127.28,3,4.0,Delayed
SC10820,2025-02-12,Bengaluru,Hyderabad,786.8,96.04,Van,Apparel,Rain,1702.3,6,7.0,Delayed
SC10821,2025-08-28,Hyderabad,Mumbai,197.1,294.5,Mini Truck,Furniture,Clear,2082.52,7,3.0,On-Time
SC10822,2025-04-21,Delhi,Chennai,546.6,630.72,Bike,Apparel,Fog,3359.76,1,7.0,Delayed
SC10823,2025-09-06,Mumbai,Mumbai,574.2,632.66,Mini Truck,Furniture,Rain,1317.59,5,6.0,Delayed
SC10824,2025-05-31,Mumbai,Bengaluru,487.8,272.27,Mini Truck,Pharma,Clear,268.82,3,4.0,Delayed
SC10825,2025-07-02,Hyderabad,Mumbai,75.4,437.37,Van,Electronics,Clear,3438.55,3,1.0,On-Time
SC10826,2025-12-02,Bengaluru,Delhi,543.1,184.18,Van,Groceries,Clear,2871.88,2,4.0,Delayed
SC10827,2025-04-05,Hyderabad,Mumbai,56.0,200.25,Mini Truck,Groceries,Clear,3991.88,1,2.0,Delayed
SC10828,2025-01-08, chennai ,Chennai,478.9,22.38,Van,Furniture,Clear,1008.2,2,4.0,Delayed
SC10829,2025-12-26,Chennai,Chennai,593.0,851.96,Van,Furniture,Clear,5069.41,7,5.0,On-Time
SC10830,2025-07-03,Delhi,Mumbai,172.7,200.57,Van,Apparel,Clear,1005.4,6,2.0,On-Time
SC10831,2025-10-08,Mumbai,Chennai,674.1,216.54,Heavy Truck,Groceries,Clear,5364.36,2,5.0,Delayed
SC10832,2025-07-14,Bengaluru,Chennai,29.1,265.98,Van,Apparel,Clear,2779.7,3,2.0,On-Time
SC10833,2025-12-18,Mumbai,Mumbai,675.8,121.47,Heavy Truck,Pharma,Clear,3366.36,1,5.0,Delayed
SC10834,2025-07-14,Mumbai,Hyderabad,371.0,607.48,Heavy Truck,Groceries,Clear,5395.0,6,3.0,On-Time
SC10835,2025-06-04,Delhi,Hyderabad,178.0,71.85,Van,Pharma,Rain,1904.49,3,3.0,On-Time
SC10836,2025-04-03,Mumbai,Bengaluru,111.4,127.93,Mini Truck,Electronics,Clear,1213.69,6,1.0,On-Time
SC10837,2025-06-09,Mumbai,Chennai,762.9,612.7,Van,Apparel,Clear,2757.65,3,6.0,Delayed
SC10838,2025-03-02,Hyderabad,Mumbai,62.8,323.01,Bike,Furniture,Rain,1579.55,3,2.0,On-Time
SC10839,2025-05-02,Delhi,Chennai,163.3,672.7,Mini Truck,Groceries,Storm,3237.89,3,5.0,Delayed
SC10840,2025-02-20,Chennai,Delhi,281.5,529.77,Heavy Truck,Apparel,Clear,1760.26,5,3.0,On-Time
SC10841,2025-10-04,Bengaluru,Chennai,498.1,243.59,Heavy Truck,Furniture,Clear,5207.26,4,4.0,On-Time
SC10842,2025-01-05,Mumbai,Chennai,438.1,618.46,VAN,Electronics,Clear,3702.85,1,4.0,Delayed
SC10843,2025-04-02,Bengaluru,Hyderabad,104.9,110.9,Mini Truck,Groceries,Clear,151.41,7,2.0,On-Time
SC10844,2025-06-19,Chennai,Mumbai,235.3,509.82,Van,Pharma,Fog,4862.02,5,5.0,On-Time
SC10845,2025-11-13,Bengaluru,Chennai,194.8,415.57,Heavy Truck,Electronics,Rain,2081.74,4,2.0,On-Time
SC10846,2025-01-22,Chennai,Hyderabad,174.8,254.85,Bike,Furniture,Rain,2023.22,6,3.0,On-Time
SC10847,2025-11-22,Hyderabad,Bengaluru,331.9,574.0,Van,Groceries,Clear,2390.92,4,4.0,On-Time
SC10848,2025-01-01,Mumbai,Hyderabad,564.7,827.83,Mini Truck,Groceries,Rain,3837.04,4,6.0,Delayed
SC10849,2025-05-13,Chennai,Hyderabad,177.9,948.96,Heavy Truck,Electronics,Clear,2736.06,5,3.0,On-Time
SC10850,2025-08-21,Bengaluru,Hyderabad,296.5,577.57,Mini Truck,Groceries,Clear,3827.52,1,3.0,Delayed
SC10851,2025-01-12,Mumbai,Chennai,315.8,384.77,Mini Truck,Furniture,Clear,1008.67,2,3.0,Delayed
SC10852,2025-12-12,Hyderabad,Chennai,781.3,214.33,Mini Truck,Electronics,Clear,5825.46,4,6.0,Delayed
SC10853,2025-02-15,Mumbai,Bengaluru,764.0,244.61,Van,Pharma,Clear,4418.2,2,5.0,Delayed
SC10854,2025-02-03,Chennai,Delhi,641.1,455.74,Bike,Electronics,Rain,1613.71,2,4.0,Delayed
SC10855,2025-03-19,Hyderabad,Delhi,197.1,349.23,Bike,Electronics,Clear,4386.39,3,2.0,On-Time
SC10856,2025-08-06,Bengaluru,Delhi,59.1,868.17,Heavy Truck,Pharma,Clear,3513.9,2,2.0,On-Time
SC10857,2025-10-28,Hyderabad,Bengaluru,256.9,350.2,Mini Truck,Furniture,Clear,788.76,6,4.0,On-Time
SC10858,2025-03-14,Hyderabad,Delhi,,,Bike,Apparel,,,6,3.0,On-Time
SC10859,2025-10-09,Delhi,Delhi,407.2,364.67,Mini Truck,Apparel,Rain,391.65,3,5.0,Delayed
SC10860,2025-09-06, chennai ,Hyderabad,623.3,794.87,Heavy Truck,Pharma,Rain,4884.04,1,7.0,Delayed
SC10861,2025-02-16,Hyderabad,Chennai,687.4,618.42,Mini Truck,Furniture,Rain,3377.47,7,6.0,On-Time
SC10862,2025-05-01,Mumbai,Chennai,676.7,583.65,Bike,Groceries,Clear,2002.98,1,5.0,Delayed
SC10863,2025-08-02,Bengaluru,Hyderabad,290.9,317.77,Mini Truck,Pharma,Rain,889.12,6,3.0,On-Time
SC10864,2025-08-27,Mumbai,Hyderabad,551.4,777.1,Bike,Apparel,Fog,2981.67,7,5.0,On-Time
SC10865,2025-02-25,Mumbai,Hyderabad,253.7,36.93,Heavy Truck,Furniture,Clear,3222.78,3,3.0,On-Time
SC10866,2025-12-16,Chennai,Chennai,53.4,827.32,Mini Truck,Electronics,Clear,4256.4,1,2.0,Delayed
SC10867,2025-04-17,Mumbai,Delhi,562.7,487.36,Bike,Furniture,Fog,5824.13,7,6.0,On-Time
SC10868,2025-11-15,Delhi,Hyderabad,,,Heavy Truck,Furniture,,,7,2.0,On-Time
SC10869,2025-02-17,Delhi,Bengaluru,330.3,472.56,Mini Truck,Apparel,Clear,2525.3,4,3.0,On-Time
SC10870,2025-03-02,Chennai,Hyderabad,266.9,634.21,Heavy Truck,Apparel,Clear,2314.09,1,3.0,Delayed
SC10871,2025-12-03,Bengaluru,Mumbai,556.2,12.62,Bike,Groceries,Clear,4987.5,3,4.0,Delayed
SC10872,2025-01-26,Bengaluru,Hyderabad,,,Mini Truck,Groceries,,,7,6.0,On-Time
SC10873,2025-10-19,Mumbai,Chennai,246.8,424.68,Mini Truck,Pharma,Clear,2161.31,6,3.0,On-Time
SC10874,2025-09-14,Mumbai,Hyderabad,,,Mini Truck,Electronics,,,4,5.0,Delayed
SC10875,2025-01-08,Mumbai,Mumbai,238.7,131.76,Heavy Truck,Groceries,Clear,241.82,2,2.0,On-Time
SC10876,2025-04-23,Bengaluru,Bengaluru,359.8,417.77,Heavy Truck,Apparel,Rain,1842.88,2,4.0,Delayed
SC10877,2025-12-21,Hyderabad,Delhi,583.0,471.76,Bike,Furniture,Clear,3902.47,2,5.0,Delayed
SC10878,2025-09-10,Delhi,Hyderabad,555.9,383.76,Van,Pharma,Storm,1237.82,6,7.0,Delayed
SC10879,2025-06-29,Hyderabad,Mumbai,11850.0,644.89,Mini Truck,Groceries,Storm,38417.2,7,7.0,On-Time
SC10880,2025-07-26,Hyderabad,Mumbai,184.0,400.14,Mini Truck,Furniture,Rain,2993.36,3,3.0,On-Time
SC10881,2025-10-30,Bengaluru,Bengaluru,,,Bike,Furniture,,,2,6.0,Delayed
SC10882,2025-05-07,Hyderabad,Chennai,489.7,569.51,Mini Truck,Groceries,Rain,770.26,1,4.0,Delayed
SC10883,2025-02-25,Chennai,Hyderabad,732.5,767.2,Heavy Truck,Electronics,Fog,5638.68,2,8.0,Delayed
SC10884,2025-08-02,Mumbai,Mumbai,129.3,104.33,Heavy Truck,Electronics,Clear,409.11,7,3.0,On-Time
SC10885,2025-01-14,Chennai,Bengaluru,602.7,377.73,Mini Truck,Pharma,Clear,4536.0,5,4.0,On-Time
SC10886,2025-01-28,Delhi,Delhi,456.8,320.34,Mini Truck,Electronics,Rain,567.82,6,5.0,On-Time
SC10887,2025-03-19,Mumbai,Mumbai,223.4,541.22,Heavy Truck,Pharma,Clear,2883.68,5,2.0,On-Time
SC10888,2025-08-04,Hyderabad,Bengaluru,382.2,818.13,Mini Truck,Apparel,Rain,1176.16,2,4.0,Delayed
SC10889,2025-12-31,Delhi,Chennai,270.4,74.88,Heavy Truck,Groceries,Fog,975.42,7,3.0,On-Time
SC10890,2025-06-03,Mumbai,Chennai,465.6,69.41,Van,Furniture,Clear,886.5,2,4.0,Delayed
SC10891,2025-01-14,Hyderabad,Mumbai,711.8,807.88,Van,Pharma,Rain,2798.8,5,7.0,Delayed
SC10892,2025-07-06,Chennai,Mumbai,457.6,202.6,Mini Truck,Electronics,Clear,3165.59,7,4.0,On-Time
SC10893,2025-11-08,Mumbai,Hyderabad,507.2,635.48,Mini Truck,Pharma,Clear,930.3,6,5.0,On-Time
SC10894,2025-01-07,Hyderabad,Bengaluru,417.4,515.96,Mini Truck,Pharma,Clear,5879.47,6,4.0,On-Time
SC10895,2025-01-03,Chennai,Mumbai,45.7,791.33,Heavy Truck,Electronics,Clear,1657.93,2,1.0,On-Time
SC10896,2025-04-21,Delhi,Hyderabad,190.1,119.27,Van,Electronics,Clear,2834.22,6,2.0,On-Time
SC10897,2025-08-26,Delhi,Hyderabad,396.1,123.73,Van,Groceries,Clear,1415.18,4,4.0,On-Time
SC10898,2025-12-29,Delhi,Mumbai,251.6,529.2,Bike,Furniture,Clear,3039.45,7,3.0,On-Time
SC10899,2025-08-27,Delhi,Chennai,,,Bike,Groceries,,,7,3.0,On-Time
SC10900,2025-10-01,Bengaluru,Bengaluru,405.8,394.54,Mini Truck,Groceries,Rain,3198.45,6,5.0,On-Time
SC10901,2025-10-21,Mumbai,Bengaluru,261.6,310.93,Heavy Truck,Electronics,Clear,1821.05,7,3.0,On-Time
SC10902,2025-08-15,Mumbai,Chennai,210.2,576.55,Mini Truck,Electronics,Clear,1603.12,5,1.0,On-Time
SC10903,2025-01-15,Bengaluru,Mumbai,373.9,883.96,Van,Furniture,Fog,4589.77,3,7.0,Delayed
SC10904,2025-07-11,Hyderabad,Bengaluru,111.0,795.16,Mini Truck,Pharma,Rain,841.69,5,3.0,On-Time
SC10905,2025-04-29, chennai ,Mumbai,742.6,945.71,Mini Truck,Groceries,Clear,2314.3,1,8.0,Delayed
SC10906,2025-01-28,Delhi,Mumbai,694.8,21.93,Van,Furniture,Clear,1036.17,4,5.0,Delayed
SC10907,2025-07-21,Chennai,Hyderabad,567.6,107.66,Van,Groceries,Rain,1659.16,3,5.0,Delayed
SC10908,2025-02-08,Hyderabad,Chennai,89.4,579.19,Van,Pharma,Rain,1043.2,2,3.0,Delayed
SC10909,2025-09-30,Chennai,Mumbai,621.8,779.64,Van,Groceries,Clear,5337.62,7,5.0,On-Time
SC10910,2025-08-19,Mumbai,Delhi,647.3,271.34,Bike,Apparel,Clear,4431.64,1,5.0,Delayed
SC10911,2025-03-27,Chennai,Chennai,615.4,227.63,Heavy Truck,Furniture,Clear,3431.42,1,6.0,Delayed
SC10912,2025-05-06,Mumbai,Bengaluru,95.6,747.73,Heavy Truck,Electronics,Rain,1462.89,4,3.0,On-Time
SC10913,2025-10-27,Bengaluru,Hyderabad,516.9,54.03,Van,Groceries,Clear,3134.83,3,4.0,Delayed
SC10914,2025-01-25,Bengaluru,Bengaluru,668.3,351.23,Heavy Truck,Furniture,Clear,3196.87,1,5.0,Delayed
SC10915,2025-05-25,Delhi,Bengaluru,464.0,480.77,Heavy Truck,Furniture,Clear,3603.86,3,4.0,Delayed
SC10916,2025-01-13,Hyderabad,Chennai,518.9,532.55,Heavy Truck,Groceries,Storm,501.5,3,8.0,Delayed
SC10917,2025-07-31,Delhi,Bengaluru,369.4,692.32,Heavy Truck,Electronics,Rain,5841.48,6,5.0,On-Time
SC10918,2025-01-25,Mumbai,Mumbai,425.3,337.43,Van,Electronics,Rain,2872.82,1,5.0,Delayed
SC10919,2025-03-09,Delhi,Bengaluru,32.3,582.24,Mini Truck,Groceries,Rain,5570.21,3,3.0,On-Time
SC10920,2025-03-08,Chennai,Hyderabad,513.0,556.31,Mini Truck,Furniture,Clear,207.38,4,6.0,Delayed
SC10921,2025-08-21,Mumbai,Hyderabad,69.8,520.46,Mini Truck,Electronics,Fog,1598.22,1,3.0,Delayed
SC10922,2025-04-19,Bengaluru,Delhi,350.8,608.64,Bike,Groceries,Clear,758.37,4,3.0,On-Time
SC10923,2025-05-26,Hyderabad,Hyderabad,237.7,246.85,Heavy Truck,Groceries,Rain,4652.25,4,4.0,On-Time
SC10924,2025-04-21,Mumbai,Bengaluru,438.6,80.87,Van,Groceries,Clear,2022.73,3,3.0,On-Time
SC10925,2025-08-16,Mumbai,Hyderabad,111.1,113.75,Van,Furniture,Clear,5066.88,3,2.0,On-Time
SC10926,2025-04-21,Chennai,Chennai,554.9,213.74,Bike,Electronics,Clear,5019.45,6,5.0,On-Time
SC10927,2025-02-03,Hyderabad,Hyderabad,637.0,475.44,Van,Furniture,Rain,4056.6,7,6.0,On-Time
SC10928,2025-04-21,Bengaluru,Mumbai,134.9,798.5,Mini Truck,Apparel,Rain,4044.82,6,5.0,On-Time
SC10929,2025-09-21,Mumbai,Chennai,87.9,666.38,Bike,Electronics,Clear,4245.93,1,2.0,Delayed
SC10930,2025-08-24,Mumbai,Delhi,120.7,749.69,Van,Furniture,Clear,4091.52,6,2.0,On-Time
SC10931,2025-03-24,Chennai,Mumbai,702.3,333.75,Bike,Electronics,Fog,2413.41,2,5.0,Delayed
SC10932,2025-02-11,Delhi,Bengaluru,424.9,384.72,Bike,Apparel,Clear,4144.54,1,4.0,Delayed
SC10933,2025-04-11,Bengaluru,Bengaluru,376.5,374.3,Van,Pharma,Rain,5399.83,4,3.0,On-Time
SC10934,2025-01-06,Hyderabad,Bengaluru,89.8,182.68,Mini Truck,Groceries,Rain,2095.55,6,3.0,On-Time
SC10935,2025-06-29,Mumbai,Mumbai,521.4,58.63,Van,Furniture,Clear,5677.6,6,5.0,On-Time
SC10936,2025-10-09,Mumbai,Mumbai,695.1,561.57,Heavy Truck,Apparel,Clear,229.45,7,5.0,On-Time
SC10937,2025-11-16,Bengaluru,Mumbai,663.4,939.76,Heavy Truck,Apparel,Clear,2192.13,6,6.0,On-Time
SC10938,2025-08-14,Delhi,Chennai,502.7,158.9,Van,Electronics,Clear,922.78,3,5.0,Delayed
SC10939,2025-11-11,Mumbai,Chennai,64.8,44.83,Mini Truck,Electronics,Clear,890.73,4,2.0,On-Time
SC10940,2025-12-31,Bengaluru,Bengaluru,94.4,740.67,Heavy Truck,Groceries,Clear,4920.26,6,3.0,On-Time
SC10941,2025-08-17,Chennai,Hyderabad,44.2,240.33,Heavy Truck,Electronics,Clear,5522.45,5,2.0,On-Time
SC10942,2025-10-16,Delhi,Bengaluru,209.7,788.25,Van,Furniture,Rain,4699.89,5,2.0,On-Time
SC10943,2025-05-30,Hyderabad,Delhi,112.9,668.89,Van,Furniture,Rain,5863.2,4,4.0,On-Time
SC10944,2025-10-04,Mumbai,Chennai,211.7,898.42,Van,Furniture,Clear,1415.52,6,3.0,On-Time
SC10945,2025-07-17,Bengaluru,Mumbai,311.1,388.78,Bike,Pharma,Clear,973.68,7,3.0,On-Time
