Shipment_ID,Order_Date,Origin_City,Destination_City,Distance_KM,Weight_KG,Vehicle_Type,Product_Category,Weather,Fuel_Cost_INR,Promised_Days,Actual_Days,Delivery_Status,Distance_KM_Normalized,Weight_KG_Normalized,Fuel_Cost_INR_Normalized
SC10567,2025-06-26,Chennai,Delhi,32.4,712.36,Heavy Truck,Pharma,Rain,4511.67,3,3.0,On-Time,0.023369705301142712,0.7502530257664574,0.5146941736198373
SC10568,2025-04-10,Bengaluru,Delhi,359.4,92.43,Heavy Truck,Groceries,Storm,5869.36,7,5.0,On-Time,0.30432167712002756,0.09667692826719522,0.6749587295366671
SC10569,2025-08-21,Delhi,Hyderabad,654.2,452.52,Mini Truck,Apparel,Rain,3629.9,1,6.0,Delayed,0.5576080419280007,0.476310462615443,0.41060820593149666
SC10570,2025-03-17,Delhi,Hyderabad,708.8,942.11,Mini Truck,Electronics,Clear,5125.92,2,6.0,Delayed,0.6045192885986769,0.992472483447898,0.5872015232150415
SC10571,2025-09-22,Delhi,Bengaluru,73.9,732.03,Van,Pharma,Clear,201.97,1,1.0,On-Time,0.059025689492224434,0.7709905958756801,0.005968207725736304
SC10572,2025-10-11,Mumbai,Bengaluru,433.0,200.4,Van,Electronics,Rain,364.3,4,5.0,Delayed,0.3675573502878255,0.21050689495213598,0.02512997908884497
SC10573,2025-07-25,Hyderabad,Delhi,398.2,457.015,Heavy Truck,Groceries,Clear,3093.86,4,7.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10574,2025-08-11,Hyderabad,Hyderabad,313.4,222.33,Heavy Truck,Furniture,Clear,2425.55,3,3.0,On-Time,0.26479938139015385,0.23362712436216423,0.2684442230499596
SC10575,2025-02-21,Chennai,Chennai,664.5,389.38,Heavy Truck,Pharma,Clear,5355.08,5,5.0,On-Time,0.5664575994501246,0.4097436005566567,0.614252046997275
SC10576,2025-12-05,Mumbai,Mumbai,111.3,741.19,Van,Groceries,Clear,1916.59,1,2.0,Delayed,0.09115903428129567,0.7806477459621306,0.20836552439310138
SC10577,2025-05-24,Delhi,Hyderabad,398.2,457.015,Heavy Truck,Apparel,Clear,3093.86,4,7.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10578,2025-03-10,Delhi,Hyderabad,602.4,217.08,Bike,Pharma,Rain,3238.27,5,5.0,On-Time,0.5131025002147951,0.2280921857209126,0.3643793848945088
SC10579,2025-04-09,Bengaluru,Bengaluru,753.4,876.15,Van,Pharma,Storm,1747.28,7,7.0,On-Time,0.6428387318498153,0.9229325686332392,0.18837981928937486
SC10580,2025-01-25,Bengaluru,Mumbai,542.9,563.14,Bike,Furniture,Clear,5464.69,7,5.0,On-Time,0.4619812698685455,0.5929342554716823,0.6271906397349719
SC10581,2025-02-22,Delhi,Delhi,293.9,361.24,Heavy Truck,Pharma,Rain,2867.52,4,4.0,On-Time,0.24804536472205516,0.38007632943954794,0.3206152825543835
SC10582,2025-05-31,Delhi,Hyderabad,750.9,477.09,Mini Truck,Furniture,Clear,2631.31,5,5.0,On-Time,0.6406907809949309,0.5022139754565007,0.2927325620857092
SC10583,2025-05-24,Mumbai,Delhi,224.1,575.02,Bike,Groceries,Clear,5121.06,5,3.0,On-Time,0.1880745768536816,0.6054590309113146,0.5866278386907717
SC10584,2025-02-26,Hyderabad,Hyderabad,269.1,532.12,Van,Apparel,Rain,1975.07,4,4.0,On-Time,0.22673769224160156,0.5602306751570869,0.21526862541764763
SC10585,2025-02-08,Bengaluru,Delhi,562.1,462.34,Bike,Apparel,Clear,4932.17,6,5.0,On-Time,0.47847753243405805,0.4866634335596508,0.5643308695983206
SC10586,2025-04-19,Hyderabad,Mumbai,613.4,479.93,Van,Pharma,Clear,865.3,2,5.0,Delayed,0.5225534839762866,0.5052081136929112,0.08426906276356583
SC10587,2025-06-30,Mumbai,Bengaluru,398.2,457.015,Heavy Truck,Pharma,Clear,3093.86,5,6.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10588,2025-02-11,Delhi,Mumbai,167.8,772.19,Bike,Groceries,Clear,5712.42,7,3.0,On-Time,0.139702723601684,0.8133302407961879,0.6564332050019153
SC10589,2025-07-05,Hyderabad,Chennai,639.4,514.9,Mini Truck,Furniture,Clear,5078.32,6,6.0,On-Time,0.5448921728670848,0.5420760764137815,0.581582720055527
SC10590,2025-08-11,Delhi,Bengaluru,592.1,124.96,Bike,Apparel,Clear,2419.21,1,4.0,Delayed,0.5042529426926713,0.13097246236241725,0.26769583624257887
SC10591,2025-05-02,Delhi,Mumbai,55.7,727.97,Mini Truck,Furniture,Clear,3884.97,6,3.0,On-Time,0.043388607268665697,0.7667102433264456,0.4407172000890037
SC10592,2025-05-13,Chennai,Chennai,312.8,885.86,Van,Groceries,Fog,5666.38,4,5.0,Delayed,0.2642838731849816,0.9331695694344876,0.6509985474921665
SC10593,2025-06-12,Hyderabad,Hyderabad,229.8,899.97,Heavy Truck,Apparel,Clear,1389.37,6,4.0,On-Time,0.19297190480281814,0.9480453759541181,0.14613137729732026
SC10594,2025-08-03,Hyderabad,Hyderabad,247.1,350.88,Heavy Truck,Apparel,Rain,495.21,2,3.0,Delayed,0.20783572471861847,0.3691540505208114,0.04058286819834139
SC10595,2025-08-09,Delhi,Delhi,786.4,129.17,Mini Truck,Electronics,Clear,3294.19,4,5.0,Delayed,0.6711916831342899,0.1354109560156876,0.37098029818610634
SC10596,2025-08-23,Mumbai,Bengaluru,516.0,492.72,Van,Groceries,Clear,984.19,3,5.0,Delayed,0.4388693186699889,0.518692278497027,0.0983030860332017
SC10597,2025-11-27,Chennai,Hyderabad,575.6,107.42,Heavy Truck,Groceries,Clear,1245.82,1,3.0,Delayed,0.490076467050434,0.11248049593050226,0.12918643625638976
SC10598,2025-05-26,Delhi,Bengaluru,781.4,887.32,Van,Electronics,Fog,5365.5,7,7.0,On-Time,0.6668957814245211,0.934708809513769,0.6154820455040427
SC10599,2025-08-27,Bengaluru,Hyderabad,304.9,174.81,Mini Truck,Furniture,Clear,193.31,3,2.0,On-Time,0.25749634848354674,0.18352802260363515,0.00494596328537087
SC10600,2025-03-17,Bengaluru,Delhi,642.5,240.5,Mini Truck,Electronics,Rain,4928.4,6,5.0,On-Time,0.5475556319271415,0.2527832834310294,0.5638858509447203
SC10601,2025-01-09,Chennai,Mumbai,350.5,386.6,Bike,Groceries,Clear,3174.16,5,3.0,On-Time,0.29667497207663895,0.40681271876186065,0.35681170694164177
SC10602,2025-03-15,Mumbai,Delhi,696.3,364.31,Heavy Truck,Furniture,Storm,3421.87,6,7.0,Delayed,0.5937795343242547,0.38331295070214655,0.38605191136692146
SC10603,2025-09-10,Delhi,Chennai,148.6,755.03,Heavy Truck,Apparel,Rain,4079.84,7,4.0,On-Time,0.12320646103617151,0.7952388984944968,0.4637200608388897
SC10604,2025-08-18,Hyderabad,Hyderabad,758.4,433.77,Bike,Electronics,Rain,2673.95,7,6.0,On-Time,0.6471346335595842,0.4565428246109729,0.29776587651263553
SC10605,2025-01-07,Chennai,Chennai,178.9,162.64,Mini Truck,Furniture,Fog,826.33,5,4.0,On-Time,0.14923962539737093,0.1706975076962004,0.0796689627819214
SC10606,2025-06-23,Mumbai,Chennai,264.3,254.22,Mini Truck,Furniture,Rain,751.5,3,3.0,On-Time,0.22261362660022344,0.267247923080167,0.07083587369733182
SC10607,2025-05-21,Hyderabad,Bengaluru,606.2,483.9,Mini Truck,Furniture,Rain,4563.02,3,5.0,Delayed,0.5163673855142196,0.5093935815797243,0.5207556345912883
SC10608,2025-06-17,Bengaluru,Hyderabad,318.0,140.51,Mini Truck,Electronics,Clear,1443.06,5,3.0,On-Time,0.2687516109631412,0.14736642348079113,0.1524690567434196
SC10609,2025-06-19,Bengaluru,Chennai,488.5,581.27,Van,Apparel,Clear,314.39,2,5.0,Delayed,0.41524185926626006,0.6120482435794713,0.019238498717177664
SC10610,2025-10-10,Hyderabad,Mumbai,358.4,537.68,Heavy Truck,Furniture,Rain,5880.74,1,5.0,Delayed,0.30346249677807374,0.566092438746679,0.6763020484432906
SC10611,2025-05-02,Chennai,Chennai,595.2,679.11,Heavy Truck,Electronics,Clear,5885.29,4,4.0,On-Time,0.506916401752728,0.7151984143718636,0.6768391399217736
SC10612,2025-07-13,Bengaluru,Mumbai,186.5,890.85,Mini Truck,Groceries,Clear,2362.13,3,3.0,On-Time,0.1557693959962196,0.9384303968287439,0.26095799413448895
SC10613,2025-01-05,Delhi,Bengaluru,398.2,457.015,Mini Truck,Electronics,Clear,3093.86,1,3.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10614,2025-01-29,Hyderabad,Chennai,243.4,898.8,Mini Truck,Electronics,Clear,4404.5,4,4.0,On-Time,0.2046567574533895,0.9468118753426391,0.502043603565107
SC10615,2025-06-14,Hyderabad,Delhi,382.1,232.86,Heavy Truck,Electronics,Rain,5011.42,6,5.0,On-Time,0.32382507088237833,0.24472862986547467,0.5736857046905792
SC10616,2025-12-05,Bengaluru,Bengaluru,138.6,125.42,Heavy Truck,Furniture,Clear,881.33,4,2.0,On-Time,0.11461465761663375,0.13145742841479358,0.08616127735699056
SC10617,2025-05-16,Chennai,Mumbai,287.1,287.51,Mini Truck,Electronics,Storm,942.43,3,6.0,Delayed,0.24220293839676954,0.3023447054358369,0.09337364863947645
SC10618,2025-12-31,Delhi,Bengaluru,323.0,850.38,Van,Groceries,Fog,4960.01,2,5.0,Delayed,0.2730475126729101,0.8957639269598955,0.5676171611941374
SC10619,2025-11-17,Chennai,Chennai,50.6,923.46,Bike,Furniture,Fog,5543.16,2,4.0,Delayed,0.039006787524701436,0.9728102728461183,0.6364534020023479
SC10620,2025-12-08,Mumbai,Hyderabad,468.7,816.43,Bike,Groceries,Clear,4775.92,1,5.0,Delayed,0.3982300884955753,0.8599713237464682,0.545886794100965
SC10621,2025-05-25,Mumbai,Hyderabad,708.1,104.96,Bike,Pharma,Clear,1324.36,6,5.0,On-Time,0.6039178623593093,0.10988698182431578,0.1384574614695885
SC10622,2025-11-23,Bengaluru,Mumbai,125.6,900.08,Heavy Truck,Electronics,Storm,2557.4,1,5.0,Delayed,0.10344531317123466,0.9481613460970777,0.2840080717176481
SC10623,2025-08-05,Bengaluru,Mumbai,480.3,402.48,Heavy Truck,Furniture,Fog,3664.93,5,6.0,Delayed,0.4081965804622391,0.4235545903091132,0.41474322010539977
SC10624,2025-10-28,Bengaluru,Hyderabad,533.5,9.34,Bike,Furniture,Rain,1087.72,2,4.0,Delayed,0.45390497465418,0.009077299371652681,0.1105239829051455
SC10625,2025-05-12,Mumbai,Mumbai,338.4,420.55,Bike,Electronics,Clear,1382.02,1,3.0,Delayed,0.28627888993899825,0.44260532197528785,0.14526376798592466
SC10626,2025-10-19,Chennai,Bengaluru,562.4,44.24,Van,Apparel,Clear,1804.88,5,4.0,On-Time,0.4787352865366441,0.04587146291063974,0.19517904328072003
SC10627,2025-03-11,Chennai,Delhi,331.5,516.91,Heavy Truck,Apparel,Rain,3130.65,6,4.0,On-Time,0.2803505455795172,0.5441951672078608,0.3516756959023462
SC10628,2025-09-09,Bengaluru,Delhi,406.2,321.96,Heavy Truck,Groceries,Clear,3138.21,7,4.0,On-Time,0.3445313171234643,0.33866444566271664,0.3525680940512102
SC10629,2025-10-02,Delhi,Bengaluru,10.8,450.03,Bike,Electronics,Rain,4913.62,4,2.0,On-Time,0.004811409914941148,0.4736853202884494,0.5621411889552744
SC10630,2025-12-30,Chennai,Delhi,554.9,582.71,Van,Electronics,Rain,4555.11,1,6.0,Delayed,0.4722914339719908,0.6135663981782146,0.51982192171331
SC10631,2025-07-01,Mumbai,Chennai,398.2,457.015,Van,Pharma,Clear,3093.86,5,6.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10632,2025-06-16,Hyderabad,Bengaluru,35.5,628.98,Bike,Apparel,Clear,5022.48,2,2.0,On-Time,0.02603316436119942,0.6623476574031123,0.574991250130584
SC10633,2025-04-01,Hyderabad,Mumbai,297.8,412.63,Bike,Apparel,Clear,1635.18,4,3.0,On-Time,0.25139616805567494,0.43425547168219963,0.1751473017645521
SC10634,2025-07-21,Hyderabad,Bengaluru,783.3,778.55,Heavy Truck,Electronics,Storm,2088.09,1,9.0,Delayed,0.6685282240742332,0.8200354236073041,0.22860974165899886
SC10635,2025-12-12,Delhi,Hyderabad,339.5,860.35,Bike,Groceries,Rain,3077.48,2,5.0,Delayed,0.2872239883151474,0.9062750390081391,0.34539939833950206
SC10636,2025-01-19,Bengaluru,Mumbai,404.0,114.21,Mini Truck,Electronics,Rain,233.49,7,4.0,On-Time,0.342641120371166,0.1196390165731877,0.009688894187666847
SC10637,2025-02-08,Mumbai,Hyderabad,728.4,505.57,Van,Groceries,Rain,5437.83,4,5.0,Delayed,0.6213592233009709,0.5322396997427572,0.6240200293806746
SC10638,2025-05-06,Delhi,Mumbai,575.2,270.64,Bike,Apparel,Rain,409.41,3,6.0,Delayed,0.4897327949136525,0.2845591026019483,0.03045485746123351
SC10639,2025-06-22,Mumbai,Delhi,467.7,45.18,Mini Truck,Pharma,Rain,2036.28,2,6.0,Delayed,0.3973709081536215,0.0468624804959305,0.2224939813292837
SC10640,2025-05-21,Mumbai,Bengaluru,639.3,635.29,Van,Furniture,Clear,3479.67,3,5.0,Delayed,0.5448062548328895,0.6690001265128833,0.3928747437749032
SC10641,2025-08-30,Bengaluru,Chennai,692.2,819.7,Mini Truck,Apparel,Clear,3179.37,6,6.0,On-Time,0.5902568949222443,0.8634187998144479,0.3574267061950256
SC10642,2025-08-08,Hyderabad,Mumbai,368.2,155.18,Mini Truck,Groceries,Clear,3978.59,1,3.0,Delayed,0.31188246412922077,0.16283262345548857,0.45176829991660333
SC10643,2025-05-06,Bengaluru,Mumbai,382.7,771.89,Bike,Electronics,Clear,3235.99,7,3.0,On-Time,0.32434057908755054,0.8130139585881163,0.36411024894485133
SC10644,2025-02-27,Delhi,Hyderabad,311.9,810.8,Van,Apparel,Clear,1489.66,5,3.0,On-Time,0.26351061087722316,0.8540357609749927,0.15796981781975092
SC10645,2025-05-28,Delhi,Delhi,773.5,868.67,Mini Truck,Pharma,Clear,1326.31,1,7.0,Delayed,0.6601082567230863,0.9150465989119893,0.13868764353179552
SC10646,2025-11-13,Delhi,Hyderabad,559.2,252.39,Heavy Truck,Groceries,Fog,5457.4,2,6.0,Delayed,0.4759859094423921,0.26531860161093074,0.6263301129485673
SC10647,2025-12-27,Bengaluru,Hyderabad,71.2,858.8,Van,Electronics,Clear,1694.21,3,2.0,On-Time,0.05670590256894924,0.9046409142664362,0.18211532593484903
SC10648,2025-01-01,Mumbai,Delhi,691.1,304.97,Heavy Truck,Furniture,Clear,1793.72,3,5.0,Delayed,0.5893117965460951,0.3207523299455995,0.1938616936323969
SC10649,2025-12-14,Mumbai,Chennai,387.0,524.94,Bike,Groceries,Clear,2565.77,4,5.0,Delayed,0.3280350545579518,0.5526609876439086,0.2849960839538904
SC10650,2025-07-09,Chennai,Hyderabad,59.7,48.46,Heavy Truck,Electronics,Rain,965.71,1,2.0,Delayed,0.04682532863648081,0.050320499304179145,0.09612166833597846
SC10651,2025-07-10,Delhi,Hyderabad,442.0,42.17,Van,Furniture,Clear,3117.55,1,3.0,Delayed,0.3752899733654095,0.04368911567494623,0.3501293446126479
SC10652,2025-11-08,Mumbai,Mumbai,336.6,684.49,Mini Truck,Electronics,Clear,4040.44,2,3.0,Delayed,0.2847323653234815,0.7208704086366129,0.4590692027614765
SC10653,2025-04-27,Chennai,Delhi,702.8,422.53,Mini Truck,Furniture,Clear,4748.1,3,5.0,Delayed,0.5993642065469542,0.44469278454855987,0.5426028633468118
SC10654,2025-05-14,Mumbai,Bengaluru,398.2,457.015,Van,Furniture,Clear,3093.86,2,3.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10655,2025-02-27,Delhi,Chennai,662.0,181.3,Mini Truck,Furniture,Storm,1013.67,2,7.0,Delayed,0.5643096485952402,0.19037026103824908,0.10178296664543876
SC10656,2025-02-13,Hyderabad,Chennai,448.4,636.62,Heavy Truck,Electronics,Storm,2817.99,6,6.0,On-Time,0.38078872755391363,0.6704023109686671,0.31476865817432576
SC10657,2025-06-22,Delhi,Delhi,48.4,0.88,Mini Truck,Furniture,Clear,375.73,3,2.0,On-Time,0.03711659077240313,0.000158141104035761,0.026479200099627523
SC10658,2025-06-09,Bengaluru,Mumbai,777.6,765.69,Mini Truck,Groceries,Rain,254.12,2,6.0,Delayed,0.6636308961250967,0.8064774596213049,0.012124102363733697
SC10659,2025-06-22,Mumbai,Mumbai,412.5,75.75,Heavy Truck,Pharma,Clear,2724.76,3,3.0,On-Time,0.34994415327777306,0.07909163749841859,0.30376359475916764
SC10660,2025-11-13,Mumbai,Delhi,236.2,182.32,Heavy Truck,Pharma,Clear,1629.82,2,2.0,On-Time,0.1984706589913223,0.19144562054569222,0.17451459619869078
SC10661,2025-10-30,Bengaluru,Mumbai,378.2,367.23,Heavy Truck,Furniture,Clear,4147.66,5,3.0,On-Time,0.3204742675487586,0.3863914308607094,0.4717256749203659
SC10662,2025-05-29,Bengaluru,Chennai,687.0,460.87,Bike,Pharma,Clear,4386.81,2,5.0,Delayed,0.5857891571440846,0.4851136507401004,0.4999554391135985
SC10663,2025-03-21,Hyderabad,Chennai,247.4,337.57,Heavy Truck,Pharma,Rain,5388.11,2,4.0,Delayed,0.2080934788212046,0.35512166322270483,0.618150977004812
SC10664,2025-08-01,Mumbai,Bengaluru,158.2,305.02,Heavy Truck,Furniture,Clear,4599.99,7,2.0,On-Time,0.13145459231892775,0.32080504364694473,0.5251196504065665
SC10665,2025-07-22,Mumbai,Delhi,107.6,915.74,Bike,Furniture,Clear,432.23,5,3.0,On-Time,0.08798006701606668,0.9646712773584111,0.03314857779947129
SC10666,2025-09-09,Hyderabad,Hyderabad,241.8,609.68,Mini Truck,Groceries,Clear,2323.99,1,3.0,Delayed,0.20328206890626346,0.6420001686838444,0.2564558690818864
SC10667,2025-08-17,Chennai,Hyderabad,625.1,22.75,Heavy Truck,Apparel,Clear,1747.19,3,5.0,Delayed,0.5326058939771459,0.023215114072449715,0.18836919550188838
SC10668,2025-06-13,Hyderabad,Bengaluru,379.9,408.95,Van,Electronics,Rain,2408.87,7,4.0,On-Time,0.32193487413008,0.430375743263189,0.2664752811024659
SC10669,2025-08-15,Delhi,Bengaluru,185.8,831.32,Heavy Truck,Furniture,Rain,1086.44,4,4.0,On-Time,0.155167969756852,0.8756694640070849,0.11037288903867118
SC10670,2025-05-27,Mumbai,Mumbai,137.1,286.73,Heavy Truck,Furniture,Rain,721.57,5,4.0,On-Time,0.11332588710370309,0.30152237169485097,0.0673028741476624
SC10671,2025-01-20,Bengaluru,Bengaluru,398.2,457.015,Bike,Pharma,Clear,3093.86,7,4.0,On-Time,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10672,2025-02-16,Delhi,Bengaluru,752.2,720.59,Van,Groceries,Clear,4364.23,1,7.0,Delayed,0.6418077154394709,0.7589297010078861,0.4972900488753246
SC10673,2025-08-21,Mumbai,Hyderabad,277.7,575.91,Mini Truck,Pharma,Clear,4256.18,2,3.0,Delayed,0.234126643182404,0.60639733479526,0.4845356017873933
SC10674,2025-11-01,Hyderabad,Mumbai,398.2,457.015,Mini Truck,Furniture,Clear,3093.86,6,8.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10675,2025-01-14,Delhi,Bengaluru,398.2,457.015,Van,Furniture,Clear,3093.86,1,6.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10676,2025-05-23,Mumbai,Bengaluru,147.4,133.9,Heavy Truck,Pharma,Rain,3170.52,5,3.0,On-Time,0.12217544462582698,0.1403976721629486,0.3563820337588554
SC10677,2025-01-01,Chennai,Mumbai,713.5,591.61,Bike,Furniture,Clear,4195.69,6,5.0,On-Time,0.6085574362058597,0.6229494370176697,0.47739523617564894
SC10678,2025-02-23,Chennai,Delhi,371.0,197.83,Van,Apparel,Clear,430.36,2,3.0,Delayed,0.3142881690866914,0.20779741070298993,0.03292783910391894
SC10679,2025-09-16,Bengaluru,Mumbai,569.2,479.11,Van,Electronics,Clear,4302.89,1,4.0,Delayed,0.48457771286192985,0.504343608990849,0.49004934749287477
SC10680,2025-05-24,Mumbai,Hyderabad,787.1,517.87,Mini Truck,Electronics,Fog,3555.88,4,7.0,Delayed,0.6717931093736577,0.5452072702736896,0.40187073093428544
SC10681,2025-01-12,Chennai,Delhi,44.9,269.69,Bike,Electronics,Rain,1308.94,3,2.0,On-Time,0.03410945957556491,0.2835575422763885,0.1366372525469055
SC10682,2025-11-26,Hyderabad,Chennai,81.9,901.03,Van,Apparel,Fog,436.99,3,4.0,Delayed,0.06589913222785465,0.9491629064226375,0.03371045811542273
SC10683,2025-08-12,Mumbai,Mumbai,577.8,800.42,Bike,Furniture,Rain,784.89,5,7.0,Delayed,0.49196666380273224,0.843092396575718,0.07477729885481474
SC10684,2025-09-29,Hyderabad,Hyderabad,229.1,686.39,Heavy Truck,Pharma,Clear,3219.44,7,3.0,On-Time,0.1923704785634505,0.7228735292877325,0.36215665246817147
SC10685,2025-12-24,Hyderabad,Delhi,151.5,74.56,Mini Truck,Groceries,Clear,4586.69,2,2.0,On-Time,0.12569808402783744,0.07783705140640156,0.5235496907002315
SC10686,2025-06-05,Chennai,Mumbai,36.3,101.27,Heavy Truck,Furniture,Clear,2107.75,2,2.0,On-Time,0.026720508634762438,0.10599671066503606,0.23093044901437812
SC10687,2025-01-08,Mumbai,Bengaluru,22.4,468.4,Bike,Apparel,Clear,2367.87,3,2.0,On-Time,0.014777901881604948,0.49305233416269556,0.26163555569195973
SC10688,2025-05-02,Delhi,Mumbai,620.7,153.1,Heavy Truck,Apparel,Clear,5614.76,1,5.0,Delayed,0.5288255004725493,0.160639733479526,0.6449052151582562
SC10689,2025-12-14,Chennai,Chennai,111.9,929.36,Mini Truck,Electronics,Rain,1396.13,2,4.0,Delayed,0.09167454248646793,0.9790304896048582,0.14692934177963787
SC10690,2025-06-13,Chennai,Mumbai,376.8,151.01,Bike,Furniture,Rain,756.93,4,4.0,On-Time,0.31927141507002327,0.1584363007632944,0.07147684220901593
SC10691,2025-03-31,Mumbai,Delhi,486.7,463.35,Van,Electronics,Clear,2158.95,4,4.0,On-Time,0.41369533465074326,0.487728250326825,0.23697420367335156
SC10692,2025-05-16,Mumbai,Delhi,345.5,346.23,Heavy Truck,Groceries,Clear,4513.64,2,3.0,Delayed,0.29237907036687005,0.3642516762957028,0.5149267165237079
SC10693,2025-07-05,Hyderabad,Mumbai,398.2,457.015,Mini Truck,Electronics,Clear,3093.86,2,3.0,Delayed,0.33765787438783407,0.4810494243663813,0.3473329276620408
SC10694,2025-11-12,Mumbai,Delhi,627.9,123.02,Van,Groceries,Rain,2582.4,3,6.0,Delayed,0.5350115989346164,0.1289271707502214,0.286959123797225
SC10695,2025-06-27,Hyderabad,Bengaluru,13.4,409.09,Mini Truck,Apparel,Clear,5793.8,5,1.0,On-Time,0.007045278804020965,0.43052334162695566,0.666039469731354
SC10696,2025-01-28,Chennai,Mumbai,610.7,261.33,Bike,Electronics,Clear,4449.73,3,6.0,Delayed,0.5202336970530115,0.2747438114114621,0.5073826469874775
SC10697,2025-08-08,Bengaluru,Bengaluru,715.2,843.42,Bike,Electronics,Fog,511.89,5,8.0,Delayed,0.6100180427871811,0.8884261797326362,0.04255181014583509
SC10698,2025-12-23,Delhi,Bengaluru,349.1,39.04,Heavy Truck,Pharma,Clear,4506.09,4,3.0,On-Time,0.2954721195979037,0.04038923797073335,0.5140354987956757
SC10699,2025-02-10,Chennai,Hyderabad,430.8,868.08,Mini Truck,Apparel,Clear,290.63,5,5.0,On-Time,0.3656671535355272,0.9144245772361154,0.016433818820747785
SC10700,2025-08-16,Mumbai,Mumbai,384.2,791.43,Mini Truck,Pharma,Rain,3954.39,3,4.0,Delayed,0.3256293496004812,0.8336144730738414,0.44891168150357286
SC10701,2025-07-11,Delhi,Delhi,314.4,283.04,Mini Truck,Groceries,Rain,1381.32,2,4.0,Delayed,0.2656585617321076,0.29763210053557126,0.14518113852769648
SC10702,2025-05-25,Bengaluru,Bengaluru,710.5,749.93,Bike,Groceries,Rain,4224.19,5,7.0,Delayed,0.6059798951799984,0.7898621009572808,0.48075943554636663
SC10703,2025-07-20,Bengaluru,Hyderabad,715.7,30.14,Heavy Truck,Apparel,Clear,1962.21,3,5.0,Delayed,0.6104476329581581,0.031006199131278205,0.21375060422791328
SC10704,2025-07-31,Hyderabad,Mumbai,272.0,918.54,Mini Truck,Groceries,Clear,5257.09,4,2.0,On-Time,0.22922931523326748,0.9676232446337453,0.6026851032661654
SC10705,2025-08-08,Delhi,Mumbai,494.0,500.5,Mini Truck,Apparel,Rain,2120.95,6,5.0,On-Time,0.41996735114700584,0.5268945304263485,0.2324886045123947
SC10706,2025-08-28,Hyderabad,Chennai,741.9,288.47,Van,Groceries,Clear,3775.22,5,5.0,On-Time,0.6329581579173469,0.3033568085016658,0.4277620814596612
SC10707,2025-02-15,Chennai,Chennai,769.8,344.77,Mini Truck,Furniture,Rain,1822.68,4,6.0,Delayed,0.6569292894578572,0.36271243621642135,0.19728019236137875
SC10708,2025-02-04,Delhi,Bengaluru,409.6,63.55,Heavy Truck,Electronics,Fog,5515.75,4,5.0,Delayed,0.3474525302861072,0.0662294943701767,0.6332178685022998
SC10709,2025-09-10,Chennai,Chennai,365.0,939.89,Van,Furniture,Fog,4718.83,1,6.0,Delayed,0.3091330870349687,0.9901319951081686,0.5391477715720432
